Parish Code,Parish,Sub-County Code,Sub-County,District Code,District
30410304,PAGIK,304103,PAICHO,304,GULU
30410401,LABWOROMOR,304104,PALARO,304,GULU
30410402,MEDE,304104,PALARO,304,GULU
30410403,OWALO,304104,PALARO,304,GULU
30410501,KAL,304105,PATIKO,304,GULU
30410502,PAWEL,304105,PATIKO,304,GULU
30410503,PUGWENYI,304105,PATIKO,304,GULU
30410601,ANGAYA,304106,UNYAMA,304,GULU
30410602,ODING,304106,UNYAMA,304,GULU
30410603,PAKWELO,304106,UNYAMA,304,GULU
30410604,UNYAMA,304106,UNYAMA,304,GULU
30420101,BAR DEGE,304201,BAR DEGE,304,GULU
30420102,FOR GOD,304201,BAR DEGE,304,GULU
30420103,KANYAGOGA,304201,BAR DEGE,304,GULU
30420104,KASUBI,304201,BAR DEGE,304,GULU
30420201,AGWEE,304202,LAROO,304,GULU
30420202,IRIAGA,304202,LAROO,304,GULU
30420203,PECE PRISON,304202,LAROO,304,GULU
30420204,QUEEN'S,304202,LAROO,304,GULU
30420301,KIROMBE,304203,LAYIBI,304,GULU
30420302,LIBRARY,304203,LAYIBI,304,GULU
30420303,PATUDA,304203,LAYIBI,304,GULU
30420304,TECHO,304203,LAYIBI,304,GULU
30420401,LABOUR LINE,304204,PECE,304,GULU
30420402,PAWEL,304204,PECE,304,GULU
30420403,TEGWANA,304204,PECE,304,GULU
30420404,VANGUARD,304204,PECE,304,GULU
30430101,PAIDONGO,304301,BOBI,304,GULU
30430102,PAIDWE,304301,BOBI,304,GULU
30430103,PALENGA,304301,BOBI,304,GULU
30430104,PALWO,304301,BOBI,304,GULU
30430105,PATEK,304301,BOBI,304,GULU
30430201,ACOYO,304302,KORO,304,GULU
30430202,IBAKARA,304302,KORO,304,GULU
30430203,LABWOC,304302,KORO,304,GULU
30430204,LAPAINAT EAST,304302,KORO,304,GULU
30430205,LAPAINAT WEST,304302,KORO,304,GULU
30430206,PAGEYA,304302,KORO,304,GULU
30430301,LANENOBER,304303,LAKWANA,304,GULU
30430302,LUJORONGOLE,304303,LAKWANA,304,GULU
30430303,PARAK,304303,LAKWANA,304,GULU
30430304,TE-GOT,304303,LAKWANA,304,GULU
30430401,GEM,304304,LALOGI,304,GULU
30430402,IDOBO,304304,LALOGI,304,GULU
30430403,JAKA,304304,LALOGI,304,GULU
30430404,LUKWIR,304304,LALOGI,304,GULU
30430405,PARWECH,304304,LALOGI,304,GULU
30430501,BINYA,304305,ODEK,304,GULU
30430502,LAMOLA,304305,ODEK,304,GULU
30430503,LUKWOR,304305,ODEK,304,GULU
30430504,PALARO,304305,ODEK,304,GULU
30430601,ABWOCH,304306,ONGAKO,304,GULU
30430602,ALOKOLUM,304306,ONGAKO,304,GULU
30430603,KAL,304306,ONGAKO,304,GULU
30430604,ONYONA,304306,ONGAKO,304,GULU
30430605,PATUDA,304306,ONGAKO,304,GULU
30510101,IBAKARA,305101,KITGUM MATIDI,305,KITGUM
30510102,LUMULE,305101,KITGUM MATIDI,305,KITGUM
30510103,ORYANG B,305101,KITGUM MATIDI,305,KITGUM
30510104,PAIBONY,305101,KITGUM MATIDI,305,KITGUM
30510201,ALANGO,305102,KITGUM TC,305,KITGUM
30510202,GREENLAND,305102,KITGUM TC,305,KITGUM
30510203,GUU A,305102,KITGUM TC,305,KITGUM
30510204,GUU B,305102,KITGUM TC,305,KITGUM
30510205,PAGER A,305102,KITGUM TC,305,KITGUM
30510206,PAGER B,305102,KITGUM TC,305,KITGUM
30510207,PANDWONG,305102,KITGUM TC,305,KITGUM
30510208,PONGDWONGO,305102,KITGUM TC,305,KITGUM
30510209,TOWN,305102,KITGUM TC,305,KITGUM
30510210,WESTLAND A,305102,KITGUM TC,305,KITGUM
30510211,WESTLAND B,305102,KITGUM TC,305,KITGUM
30510301,LAMIT,305103,LABONGO AKWANG,305,KITGUM
30510302,LUKWAR,305103,LABONGO AKWANG,305,KITGUM
30510303,MURA,305103,LABONGO AKWANG,305,KITGUM
30510304,PAJIMO,305103,LABONGO AKWANG,305,KITGUM
30510401,AKWORO,305104,LABONGO AMIDA,305,KITGUM
30510402,KOCH,305104,LABONGO AMIDA,305,KITGUM
30510403,LAMOLA,305104,LABONGO AMIDA,305,KITGUM
30510404,LUKWOR,305104,LABONGO AMIDA,305,KITGUM
30510405,OKIDI,305104,LABONGO AMIDA,305,KITGUM
30510406,ORYANG,305104,LABONGO AMIDA,305,KITGUM
30510501,OCETTOKE,305105,LABONGO LAYAMO,305,KITGUM
30510502,PAGEN,305105,LABONGO LAYAMO,305,KITGUM
30510503,PAIBWOR,305105,LABONGO LAYAMO,305,KITGUM
30510504,PAMOLO,305105,LABONGO LAYAMO,305,KITGUM
30510601,LABER,305106,LAGORO,305,KITGUM
30510602,LAKWOR,305106,LAGORO,305,KITGUM
30510603,LALANO,305106,LAGORO,305,KITGUM
30510604,PAWIDI,305106,LAGORO,305,KITGUM
30510701,AKARA,305107,MUCWINI,305,KITGUM
30510702,BURA,305107,MUCWINI,305,KITGUM
30510703,OGWAPOKE,305107,MUCWINI,305,KITGUM
30510704,OKOL,305107,MUCWINI,305,KITGUM
30510705,PACHUA,305107,MUCWINI,305,KITGUM
30510706,PAJONG,305107,MUCWINI,305,KITGUM
30510707,PUBECH,305107,MUCWINI,305,KITGUM
30510708,PUDO,305107,MUCWINI,305,KITGUM
30510709,YEPA,305107,MUCWINI,305,KITGUM
30510801,KALABONG,305108,NAMOKORA,305,KITGUM
30510802,PAGWOK,305108,NAMOKORA,305,KITGUM
30510803,PUGODA EAST,305108,NAMOKORA,305,KITGUM
30510804,PUGODA WEST,305108,NAMOKORA,305,KITGUM
30510901,AKOBI,305109,OMIYA ANYIMA,305,KITGUM
30510902,MELONG,305109,OMIYA ANYIMA,305,KITGUM
30510903,PALWO,305109,OMIYA ANYIMA,305,KITGUM
30510904,PANYUM PELLA,305109,OMIYA ANYIMA,305,KITGUM
30511001,KATWOTWO,305110,OROM,305,KITGUM
30511002,KITENY,305110,OROM,305,KITGUM
30511003,LOLIA,305110,OROM,305,KITGUM
30511004,LOLWA,305110,OROM,305,KITGUM
30511005,OKURUMO,305110,OROM,305,KITGUM
30511006,OKUTI,305110,OROM,305,KITGUM
30610101,KACHERI,306101,KACHERI,306,KOTIDO
30610102,LOKIDING,306101,KACHERI,306,KOTIDO
30610103,LOSAKUCHA,306101,KACHERI,306,KOTIDO
30610201,KANAWAT,306102,KOTIDO,306,KOTIDO
30610202,LOKITELAEBU,306102,KOTIDO,306,KOTIDO
30610203,LOSILANG,306102,KOTIDO,306,KOTIDO
30610204,ROM-ROM,306102,KOTIDO,306,KOTIDO
30610301,KOTIDO CENTRAL,306103,KOTIDO T C,306,KOTIDO
30610302,KOTIDO EAST,306103,KOTIDO T C,306,KOTIDO
30610303,KOTIDO NORTH,306103,KOTIDO T C,306,KOTIDO
30610304,KOTIDO RURAL,306103,KOTIDO T C,306,KOTIDO
30610305,KOTIDO WEST,306103,KOTIDO T C,306,KOTIDO
30610306,NARIKAPET,306103,KOTIDO T C,306,KOTIDO
30610401,LOOKOROK,306104,NAKAPELIMORU,306,KOTIDO
30610402,POTONGOR,306104,NAKAPELIMORU,306,KOTIDO
30610403,WATAKAU,306104,NAKAPELIMORU,306,KOTIDO
30610501,KAMOR,306105,PANYANGARA,306,KOTIDO
30610502,LOLETIO,306105,PANYANGARA,306,KOTIDO
30610503,LOPOSA,306105,PANYANGARA,306,KOTIDO
30610504,RIKITAE,306105,PANYANGARA,306,KOTIDO
30610601,KOTYANG,306106,RENGEN,306,KOTIDO
30610602,LOKADELI,306106,RENGEN,306,KOTIDO
30610603,LOPUYO,306106,RENGEN,306,KOTIDO
30610604,NAKWAKWA,306106,RENGEN,306,KOTIDO
30610605,NAPONGA,306106,RENGEN,306,KOTIDO
30710101,ADEKOKWOK,307101,ADEKOKWOK,307,LIRA
30710102,AKIA,307101,ADEKOKWOK,307,LIRA
30710103,ANGWETANGWET,307101,ADEKOKWOK,307,LIRA
30710104,BOKE,307101,ADEKOKWOK,307,LIRA
30710105,BOROBORO  EAST,307101,ADEKOKWOK,307,LIRA
30710106,BOROBORO WEST,307101,ADEKOKWOK,307,LIRA
30710107,BURLOBO,307101,ADEKOKWOK,307,LIRA
30710201,ABONGORWOT,307102,AGALI,307,LIRA
30710202,ADYAKA,307102,AGALI,307,LIRA
30710203,ALYET,307102,AGALI,307,LIRA
30710204,APANYLONGO,307102,AGALI,307,LIRA
30710205,OCAMONYANG,307102,AGALI,307,LIRA
30710206,OKILE,307102,AGALI,307,LIRA
30710301,ABALA,307103,AGWENG,307,LIRA
30710302,ACELELA,307103,AGWENG,307,LIRA
30710303,AGWENG TB,307103,AGWENG,307,LIRA
30710304,ANGOLOCOM,307103,AGWENG,307,LIRA
30710305,BAR OGANDA,307103,AGWENG,307,LIRA
30710306,ORIT,307103,AGWENG,307,LIRA
30710307,TE ADWONG,307103,AGWENG,307,LIRA
30710308,TE-OBURU,307103,AGWENG,307,LIRA
30710401,ABWOC OLIL,307104,AMACH,307,LIRA
30710402,ADOLA,307104,AMACH,307,LIRA
30710403,ALWORO,307104,AMACH,307,LIRA
30710404,AMOKOGE,307104,AMACH,307,LIRA
30710405,AYACH,307104,AMACH,307,LIRA
30710406,BANYA,307104,AMACH,307,LIRA
30710407,ONYAKEDE,307104,AMACH,307,LIRA
30710408,RAO,307104,AMACH,307,LIRA
30710501,ACUTKUMU,307105,AROMO,307,LIRA
30710502,APUA,307105,AROMO,307,LIRA
30710503,APUCE,307105,AROMO,307,LIRA
30710504,ARWOTOMITO,307105,AROMO,307,LIRA
30710505,BAR PII,307105,AROMO,307,LIRA
30710506,ODORO,307105,AROMO,307,LIRA
30710507,OTARA,307105,AROMO,307,LIRA
30710508,WALELA,307105,AROMO,307,LIRA
30710601,JABUNGA,307106,BARR,307,LIRA
30710602,AJIA,307106,BARR,307,LIRA
30710603,ALEBERE,307106,BARR,307,LIRA
30710604,AYAMO,307106,BARR,307,LIRA
30710605,AYIRA,307106,BARR,307,LIRA
30710606,OBER,307106,BARR,307,LIRA
30710607,OBOT,307106,BARR,307,LIRA
30710608,OLILO,307106,BARR,307,LIRA
30710609,ONYWAKO,307106,BARR,307,LIRA
30710610,TETYANG,307106,BARR,307,LIRA
30710701,AMUCA,307107,LIRA,307,LIRA
30710702,ANAI,307107,LIRA,307,LIRA
30710703,BARAPWO,307107,LIRA,307,LIRA
30710704,OMITO,307107,LIRA,307,LIRA
30710801,ANYANGAPUC,307108,NGETTA,307,LIRA
30710802,ANYOMOREM,307108,NGETTA,307,LIRA
30710803,IWAL,307108,NGETTA,307,LIRA
30710804,ONGICA,307108,NGETTA,307,LIRA
30710805,ONGURA,307108,NGETTA,307,LIRA
30710806,TELELA,307108,NGETTA,307,LIRA
30710901,ADWOA,307109,OGUR,307,LIRA
30710902,AKANGI,307109,OGUR,307,LIRA
30710903,AKANO,307109,OGUR,307,LIRA
30710904,AKOR,307109,OGUR,307,LIRA
30710905,ALER,307109,OGUR,307,LIRA
30710906,APOKA,307109,OGUR,307,LIRA
30710907,LWALA,307109,OGUR,307,LIRA
30710908,OGUR,307109,OGUR,307,LIRA
30710909,OKWALOAMARA,307109,OGUR,307,LIRA
30720101,AKWOYO,307201,ADYEL,307,LIRA
30720102,JUNIORQUARTER,307201,ADYEL,307,LIRA
30720103,KIROMBE,307201,ADYEL,307,LIRA
30720104,LANGO CENTRAL,307201,ADYEL,307,LIRA
30720105,OMITO,307201,ADYEL,307,LIRA
30720106,STARCHFACTORY,307201,ADYEL,307,LIRA
30720107,TESO  A,307201,ADYEL,307,LIRA
30720108,AKWOYO,307201,ADYEL,307,LIRA
30720201,BAZAAR,307202,CENTRAL  ,307,LIRA
30720202,IREDA EAST,307202,CENTRAL  ,307,LIRA
30720203,IREDA WEST,307202,CENTRAL  ,307,LIRA
30720204,SENIOR QUARTERS,307202,CENTRAL  ,307,LIRA
30720205,TE-OBIA,307202,CENTRAL  ,307,LIRA
30720301,ALITO CAMP,307203,OJWINA,307,LIRA
30720302,BAR OGOLE,307203,OJWINA,307,LIRA
30720303,IPITO AWENO,307203,OJWINA,307,LIRA
30720304,KAKOGE WARD,307203,OJWINA,307,LIRA
30720305,OBER,307203,OJWINA,307,LIRA
30720401,AYAGO ,307204,RAILWAY,307,LIRA
30720402,BAR ONGER,307204,RAILWAY,307,LIRA
30720403,RAILWAY QUARTERS,307204,RAILWAY,307,LIRA
30720404,TEMOGO,307204,RAILWAY,307,LIRA
30810101,KAKINGOL,308101,KATIKEKILE,308,MOROTO
30810102,LIA,308101,KATIKEKILE,308,MOROTO
30810103,MUSAS,308101,KATIKEKILE,308,MOROTO
30810104,MUSUPO,308101,KATIKEKILE,308,MOROTO
30810105,NARENGENYA,308101,KATIKEKILE,308,MOROTO
30810201,ACHERER,308102,NADUNGET,308,MOROTO
30810202,KOMARET,308102,NADUNGET,308,MOROTO
30810203,LOPUTUK,308102,NADUNGET,308,MOROTO
30810204,LOTIRIR,308102,NADUNGET,308,MOROTO
30810205,NADUNGET,308102,NADUNGET,308,MOROTO
30810206,NAITAKWAE,308102,NADUNGET,308,MOROTO
30810301,LOBUNEIT,308103,RUPA,308,MOROTO
30810302,MOGOTH,308103,RUPA,308,MOROTO
30810303,NAKADELI,308103,RUPA,308,MOROTO
30810304,PUPU,308103,RUPA,308,MOROTO
30810305,RUPA,308103,RUPA,308,MOROTO
30810401,KATIKEKILE,308104,TAPAC,308,MOROTO
30810402,KODONYO,308104,TAPAC,308,MOROTO
30810403,LOYARABOTH,308104,TAPAC,308,MOROTO
30810404,NAKWANGA,308104,TAPAC,308,MOROTO
30810405,NATUMUKALE,308104,TAPAC,308,MOROTO
30810406,TAPAC,308104,TAPAC,308,MOROTO
30820101,NORTH ,308201,NORTHERN,308,MOROTO
30820102,SOUTH ,308201,NORTHERN,308,MOROTO
30820201,NEW CAMP-SWAHILI,308202,SOUTHERN,308,MOROTO
30820202,OLD CAMP-SWAHILI,308202,SOUTHERN,308,MOROTO
30910101,ARINGAJOBI,309101,ALIBA,309,MOYO
30910102,DILOKATA,309101,ALIBA,309,MOYO
30910103,EWAFA,309101,ALIBA,309,MOYO
30910104,INDILINGA,309101,ALIBA,309,MOYO
30910201,GOPELE,309102,GIMARA,309,MOYO
30910202,LIONGA,309102,GIMARA,309,MOYO
30910203,LIWA,309102,GIMARA,309,MOYO
30910204,LOMUNGA,309102,GIMARA,309,MOYO
30910205,YAKINEMIJI,309102,GIMARA,309,MOYO
30910301,KALI,309103,ITULA,309,MOYO
30910302,LEGU,309103,ITULA,309,MOYO
30910303,PAALUJO,309103,ITULA,309,MOYO
30910304,PALORINYA,309103,ITULA,309,MOYO
30910305,UBBI,309103,ITULA,309,MOYO
30910306,WAKA,309103,ITULA,309,MOYO
30910307,YENGA,309103,ITULA,309,MOYO
30910308,DEMGBELE,309103,ITULA,309,MOYO
30920101,ARRA,309201,DIFULE,309,MOYO
30920102,CINYI,309201,DIFULE,309,MOYO
30920103,DIFULE,309201,DIFULE,309,MOYO
30920104,LEBUBU,309201,DIFULE,309,MOYO
30920201,GBALALA,309202,LAROPI,309,MOYO
30920202,IDRIMARI  ,309202,LAROPI,309,MOYO
30920203,LAROPI,309202,LAROPI,309,MOYO
30920204,PANYANGA,309202,LAROPI,309,MOYO
30920301,COLOA,309203,LEFORI,309,MOYO
30920302,EBWEA,309203,LEFORI,309,MOYO
30920303,GWERE,309203,LEFORI,309,MOYO
30920304,MASALOA,309203,LEFORI,309,MOYO
30920401,AYIRO,309204,METU,309,MOYO
30920402,EREMI,309204,METU,309,MOYO
30920403,PAJAKIRI,309204,METU,309,MOYO
30920404,PAMERI,309204,METU,309,MOYO
30920405,PAMOYI,309204,METU,309,MOYO
30920406,PAMUJO,309204,METU,309,MOYO
30920501,ALURU,309205,MOYO,309,MOYO
30920502,EBIHWA,309205,MOYO,309,MOYO
30920503,ERIA,309205,MOYO,309,MOYO
30920504,LOGOBA,309205,MOYO,309,MOYO
30920505,VURA,309205,MOYO,309,MOYO
30920601,BESIA,309206,MOYO T. C.,309,MOYO
30920602,CELECELEA,309206,MOYO T. C.,309,MOYO
30920603,CENTRAL,309206,MOYO T. C.,309,MOYO
30920604,ELENDEREA,309206,MOYO T. C.,309,MOYO
31010101,ABOK,310101,ALWI,310,NEBBI
31010102,AYILA      ,310101,ALWI,310,NEBBI
31010103,FUALWONGA,310101,ALWI,310,NEBBI
31010104,PANGIETH,310101,ALWI,310,NEBBI
31010201,ATYAK,310102,PAKWACH,310,NEBBI
31010202,MUKALE,310102,PAKWACH,310,NEBBI
31010203,OLYEJO,310102,PAKWACH,310,NEBBI
31010204,PAROKETO,310102,PAKWACH,310,NEBBI
31010301,AMOR EAST,310103,PAKWACH T.C.,310,NEBBI
31010302,AMOR WEST,310103,PAKWACH T.C.,310,NEBBI
31010303,PUVUNGU CENTRAL,310103,PAKWACH T.C.,310,NEBBI
31010304,PUVUNGU EAST,310103,PAKWACH T.C.,310,NEBBI
31010305,PUVUNGU WEST,310103,PAKWACH T.C.,310,NEBBI
31010401,ANDIBO,310104,PANYANGO,310,NEBBI
31010402,LOBODEGI,310104,PANYANGO,310,NEBBI
31010403,PACEGO,310104,PANYANGO,310,NEBBI
31010404,PADOCH,310104,PANYANGO,310,NEBBI
31010405,PAKIA,310104,PANYANGO,310,NEBBI
31010406,PAMITU,310104,PANYANGO,310,NEBBI
31010407,POKWERO,310104,PANYANGO,310,NEBBI
31010501,BORO,310105,PANYIMUR,310,NEBBI
31010502,DEI,310105,PANYIMUR,310,NEBBI
31010503,GANADA,310105,PANYIMUR,310,NEBBI
31010504,KIVUJE,310105,PANYIMUR,310,NEBBI
31010505,NYAKAGEI,310105,PANYIMUR,310,NEBBI
31010601,MUTIR,310106,WADELAI,310,NEBBI
31010602,PAKWINYO,310106,WADELAI,310,NEBBI
31010603,PUMIT,310106,WADELAI,310,NEBBI
31010604,RAGEM LOWER,310106,WADELAI,310,NEBBI
31010605,RAGEM UPPER,310106,WADELAI,310,NEBBI
31020101,KASATO,310201,AKWORO,310,NEBBI
31020102,KITUNA,310201,AKWORO,310,NEBBI
31020103,MURUSI,310201,AKWORO,310,NEBBI
31020104,ONDIER,310201,AKWORO,310,NEBBI
31020105,PAKOLO,310201,AKWORO,310,NEBBI
31020106,RERO,310201,AKWORO,310,NEBBI
31020201,DPAMINYA LOWER,310202,ATEGO,310,NEBBI
31020202,PAMINYA UPPER,310202,ATEGO,310,NEBBI
31020203,PAMORA,310202,ATEGO,310,NEBBI
31020301,ABONGO,310203,ERUSSI,310,NEBBI
31020302,PAYERA,310203,ERUSSI,310,NEBBI
31020303,PACAKA,310203,ERUSSI,310,NEBBI
31020304,PADOLO,310203,ERUSSI,310,NEBBI
31020305,PAJUR,310203,ERUSSI,310,NEBBI
31020401,ACWERA,310204,KUCWINY,310,NEBBI
31020402,LEE,310204,KUCWINY,310,NEBBI
31020403,MVURA,310204,KUCWINY,310,NEBBI
31020404,OLAGO,310204,KUCWINY,310,NEBBI
31020405,RAMOGI,310204,KUCWINY,310,NEBBI
31020406,ODUKA,310204,KUCWINY,310,NEBBI
31020407,VURR,310204,KUCWINY,310,NEBBI
31020501,ABAR EAST,310205,NDHEW,310,NEBBI
31020502,ABAR WEST,310205,NDHEW,310,NEBBI
31020503,ADOLO,310205,NDHEW,310,NEBBI
31020504,OWEKO,310205,NDHEW,310,NEBBI
31020601,PAWONG,310206,NEBBI,310,NEBBI
31020602,JUPANGIRA,310206,NEBBI,310,NEBBI
31020603,KALOWANG,310206,NEBBI,310,NEBBI
31020604,KOCH,310206,NEBBI,310,NEBBI
31020701,DABINDU,310207,NEBBI T. C.,310,NEBBI
31020702,CENTRAL,310207,NEBBI T. C.,310,NEBBI
31020703,FOREST,310207,NEBBI T. C.,310,NEBBI
31020704,JUKIA HILL,310207,NEBBI T. C.,310,NEBBI
31020705,NAMRWODHO,310207,NEBBI T. C.,310,NEBBI
31020706,NAMTHIN ,310207,NEBBI T. C.,310,NEBBI
31020707,NEBBI  HILL ,310207,NEBBI T. C.,310,NEBBI
31020708,NYACARA,310207,NEBBI T. C.,310,NEBBI
31020709,THATHA,310207,NEBBI T. C.,310,NEBBI
31020801,ANGAL LOWER,310208,NYARAVUR,310,NEBBI
31020802,ANGAL UPPER,310208,NYARAVUR,310,NEBBI
31020803,MBARO EAST,310208,NYARAVUR,310,NEBBI
31020804,MBARO WEST,310208,NYARAVUR,310,NEBBI
31020805,PAMORA LOWER,310208,NYARAVUR,310,NEBBI
31020901,OSSI  EAST,310209,PAROMBO,310,NEBBI
31020902,OSSI  WEST,310209,PAROMBO,310,NEBBI
31020903,PADEL NORTH,310209,PAROMBO,310,NEBBI
31020904,PADEL SOUTH,310209,PAROMBO,310,NEBBI
31020905,PAGWATA,310209,PAROMBO,310,NEBBI
31020906,PANGERE,310209,PAROMBO,310,NEBBI
31020907,PARWO,310209,PAROMBO,310,NEBBI
31020908,PULUM,310209,PAROMBO,310,NEBBI
31110101,LOASAM,311101,LOREGAE,311,NAKAPIRIPIRIT
31110102,LOASAM,311101,LOREGAE,311,NAKAPIRIPIRIT
31110103,LOASAM,311101,LOREGAE,311,NAKAPIRIPIRIT
31110104,NAKAALE,311101,LOREGAE,311,NAKAPIRIPIRIT
31110105,NATURUM,311101,LOREGAE,311,NAKAPIRIPIRIT
31110201,MORUITA,311102,MORUITA,311,NAKAPIRIPIRIT
31110202,KATABOK,311102,MORUITA,311,NAKAPIRIPIRIT
31110301,KATANGA ,311103,NAKAPIRIPIRIT T.C.,311,NAKAPIRIPIRIT
31110302,LOBUNEIT ,311103,NAKAPIRIPIRIT T.C.,311,NAKAPIRIPIRIT
31110303,LOMU-LOBULIO,311103,NAKAPIRIPIRIT T.C.,311,NAKAPIRIPIRIT
31110401,KAIKU,311104,NAMALU,311,NAKAPIRIPIRIT
31110402,KOKUWUAM,311104,NAMALU,311,NAKAPIRIPIRIT
31110403,LOKATAPAN,311104,NAMALU,311,NAKAPIRIPIRIT
31110404,LOPEROT,311104,NAMALU,311,NAKAPIRIPIRIT
31110501,AKUYAM,311105,KAKOMONGOLE,311,NAKAPIRIPIRIT
31110502,NABOLIS,311105,KAKOMONGOLE,311,NAKAPIRIPIRIT
31110503,NAMOROTOT,311105,KAKOMONGOLE,311,NAKAPIRIPIRIT
31110504,OKWAPON,311105,KAKOMONGOLE,311,NAKAPIRIPIRIT
31110505,TOKORA,311105,KAKOMONGOLE,311,NAKAPIRIPIRIT
31120101,LORUKUMO,311201,LOLACHAT,311,NAKAPIRIPIRIT
31120102,LOTARUK,311201,LOLACHAT,311,NAKAPIRIPIRIT
31120103,NAKURI,311201,LOLACHAT,311,NAKAPIRIPIRIT
31120104,NATIRAE,311201,LOLACHAT,311,NAKAPIRIPIRIT
31120105,SAKALE,311201,LOLACHAT,311,NAKAPIRIPIRIT
31120201,KAMATURU,311202,LORENGEDWAT,311,NAKAPIRIPIRIT
31120202,NARISAE,311202,LORENGEDWAT,311,NAKAPIRIPIRIT
31120203,NATHINYONOIT,311202,LORENGEDWAT,311,NAKAPIRIPIRIT
31120301,ACEGERETOLIM,311203,NABILATUK,311,NAKAPIRIPIRIT
31120302,KALOKWAMERI,311203,NABILATUK,311,NAKAPIRIPIRIT
31120303,KOSIKE,311203,NABILATUK,311,NAKAPIRIPIRIT
31120304,LOKAALA,311203,NABILATUK,311,NAKAPIRIPIRIT
31120305,MORUANGIBUIN,311203,NABILATUK,311,NAKAPIRIPIRIT
31120306,NAKOBEKOBE,311203,NABILATUK,311,NAKAPIRIPIRIT
31120307,NATOPOJO,311203,NABILATUK,311,NAKAPIRIPIRIT
31210101,GEM-CENTRAL,312101,ACHOLIBUR,312,PADER
31210102,GEM-ONYOT,312101,ACHOLIBUR,312,PADER
31210103,OGAGO,312101,ACHOLIBUR,312,PADER
31210104,WIIGWENG,312101,ACHOLIBUR,312,PADER
31210201,BURLOBO,312102,ANGAGURA,312,PADER
31210202,KALAWINYA,312102,ANGAGURA,312,PADER
31210203,PUCOTA,312102,ANGAGURA,312,PADER
31210204,PUNGOLE,312102,ANGAGURA,312,PADER
31210301,GOJANI,312103,ATANGA,312,PADER
31210302,KAL,312103,ATANGA,312,PADER
31210303,LAWIYEADUL,312103,ATANGA,312,PADER
31210304,NGOTO,312103,ATANGA,312,PADER
31210305,OPATTE,312103,ATANGA,312,PADER
31210401,ANGOLE,312104,AWERE,312,PADER
31210402,BOLO,312104,AWERE,312,PADER
31210403,LAGILE,312104,AWERE,312,PADER
31210404,RACKOKO,312104,AWERE,312,PADER
31210501,LAPYEM,312105,LAGUTI,312,PADER
31210502,PAIBWOR,312105,LAGUTI,312,PADER
31210503,PAKEYO,312105,LAGUTI,312,PADER
31210601,ATOO,312106,LAPUL,312,PADER
31210602,KOYO,312106,LAPUL,312,PADER
31210603,LUKACI,312106,LAPUL,312,PADER
31210604,OGOLE,312106,LAPUL,312,PADER
31210701,AWEE,312107,LATANYA,312,PADER
31210702,DURE,312107,LATANYA,312,PADER
31210703,GOLO,312107,LATANYA,312,PADER
31210704,LATIGI,312107,LATANYA,312,PADER
31210705,NGEKIDI,312107,LATANYA,312,PADER
31210801,KALANGORE,312108,OGOM,312,PADER
31210802,OGOM,312108,OGOM,312,PADER
31210803,OTONG,312108,OGOM,312,PADER
31210804,PUKOR,312108,OGOM,312,PADER
31210901,KILAK,312109,PADER,312,PADER
31210902,OGWIL,312109,PADER,312,PADER
31210903,ONGANY,312109,PADER,312,PADER
31210904,TYER,312109,PADER,312,PADER
31211001,ACORO,312110,PADER T.C.,312,PADER
31211002,LAGWAI,312110,PADER T.C.,312,PADER
31211003,LUNA,312110,PADER T.C.,312,PADER
31211101,OGAGO,312111,PAJULE,312,PADER
31211102,ORYANG,312111,PAJULE,312,PADER
31211103,OTOK,312111,PAJULE,312,PADER
31211104,PAIULA,312111,PAJULE,312,PADER
31211105,PALENGA,312111,PAJULE,312,PADER
31211106,PALWO,312111,PAJULE,312,PADER
31211201,APWOR,312112,PURANGA,312,PADER
31211202,ARINGA,312112,PURANGA,312,PADER
31211203,LOMINA JIKO,312112,PURANGA,312,PADER
31211204,LOMINO CWIDA,312112,PURANGA,312,PADER
31211205,ORET,312112,PURANGA,312,PADER
31211206,PARWECH,312112,PURANGA,312,PADER
31310101,ACHOLI,313101,APO,313,YUMBE
31310102,ARANGA,313101,APO,313,YUMBE
31310103,ARIA,313101,APO,313,YUMBE
31310104,ARINGA,313101,APO,313,YUMBE
31310105,KERILA,313101,APO,313,YUMBE
31310106,ORINZI,313101,APO,313,YUMBE
31310107,PENA,313101,APO,313,YUMBE
31310108,YETA,313101,APO,313,YUMBE
31310201,AWINGA,313102,ARIWA,313,YUMBE
31310203,IKAFE,313102,ARIWA,313,YUMBE
31310204,OKUYO,313102,ARIWA,313,YUMBE
31310205,RIGBONGA,313102,ARIWA,313,YUMBE
31310301,ALIVU,313103,DRAJINI,313,YUMBE
31310302,ARUBAKU,313103,DRAJINI,313,YUMBE
31310303,AUPI,313103,DRAJINI,313,YUMBE
31310304,OLIVU,313103,DRAJINI,313,YUMBE
31310305,OMGBOKOLO,313103,DRAJINI,313,YUMBE
31310306,PAJAMA,313103,DRAJINI,313,YUMBE
31310307,YAA,313103,DRAJINI,313,YUMBE
31310401,AKAYA,313104,KEI,313,YUMBE
31310402,AMBALA,313104,KEI,313,YUMBE
31310403,AWOBA,313104,KEI,313,YUMBE
31310404,GICHARA,313104,KEI,313,YUMBE
31310405,GIMERE,313104,KEI,313,YUMBE
31310406,GOBU,313104,KEI,313,YUMBE
31310407,JOKE,313104,KEI,313,YUMBE
31310408,KOKA,313104,KEI,313,YUMBE
31310409,PALAJA,313104,KEI,313,YUMBE
